X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8827902.187,5434114.725,177,GO-2004734427,2004/11/28 05:00:00+00,2004,November,Sunday,0,Night,D42,0,0,117,L'Amoreaux (117),-79.30239461,43.79721854,477
-8834811.256,5412939.659,178,GO-2004790656,2004/12/03 05:00:00+00,2004,December,Friday,18,Evening,D51,0,1,72,Regent Park (72),-79.36445984,43.65976202,478
-8844437.692,5418699.817,179,GO-2004756919,2004/12/09 05:00:00+00,2004,December,Thursday,0,Night,D13,0,1,108,Briar Hill-Belgravia (108),-79.45093558,43.69718493,479
-8831271.324,5428302.285,180,GO-2004732104,2004/12/09 05:00:00+00,2004,December,Thursday,0,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33266009,43.75951889,480
-8825713.161,5438431.176,181,GO-2004768032,2004/12/13 05:00:00+00,2004,December,Monday,15,Afternoon,D42,0,1,130,Milliken (130),-79.28273026,43.82519979,481
-8828929.071,5433924.166,182,GO-2004773793,2004/12/15 05:00:00+00,2004,December,Wednesday,19,Evening,D42,0,1,117,L'Amoreaux (117),-79.31161927,43.79598295,482
-8836411.322,5413079.514,183,GO-2004736004,2004/12/19 05:00:00+00,2004,December,Sunday,0,Night,D51,1,0,75,Church-Yonge Corridor (75),-79.37883347,43.66067091,483
-8822790.626,5423868.607,184,GO-2004811677,2004/12/19 05:00:00+00,2004,December,Sunday,17,Afternoon,D41,1,0,124,Kennedy Park (124),-79.25647668,43.73074594,484
-8830723.633,5421076.81,185,GO-2004730003,2004/12/20 05:00:00+00,2004,December,Monday,18,Evening,D55,1,0,44,Flemingdon Park (44),-79.32774009,43.71262111,485
-8853638.49,5420332.418,186,GO-2004750027,2004/12/21 05:00:00+00,2004,December,Tuesday,22,Evening,D31,0,1,113,Weston (113),-79.53358776,43.70778746,486
-8824346.501,5432559.177,187,GO-2004823002,2004/12/25 05:00:00+00,2004,December,Saturday,0,Night,D42,0,1,128,Agincourt South-Malvern West (128),-79.27045334,43.78713154,487
-8828205.094,5434098.787,188,GO-2004710035,2004/12/29 05:00:00+00,2004,December,Wednesday,0,Night,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,488
-8828205.094,5434098.787,189,GO-2004773806,2004/12/29 05:00:00+00,2004,December,Wednesday,15,Afternoon,D42,0,0,117,L'Amoreaux (117),-79.30511567,43.7971152,489
-8839592.45,5426419.646,190,GO-2004861470,2004/12/29 05:00:00+00,2004,December,Wednesday,23,Evening,D32,0,0,39,Bedford Park-Nortown (39),-79.40741003,43.74730294,490
-8844892.067,5412625.243,191,GO-2004774602,2004/12/30 05:00:00+00,2004,December,Thursday,20,Evening,D11,0,0,88,High Park North (88),-79.4550173,43.65771863,491
-8847009.397,5415884.886,192,GO-2005860182,2005/01/01 05:00:00+00,2005,January,Saturday,0,Night,D12,0,0,90,Junction Area (90),-79.4740376,43.67889965,492
-8828119.432,5423583.035,193,GO-2005776512,2005/01/03 05:00:00+00,2005,January,Monday,22,Evening,D33,0,0,43,Victoria Village (43),-79.30434616,43.72889221,493
-8824724.537,5423883.812,194,GO-2005736236,2005/01/03 05:00:00+00,2005,January,Monday,21,Evening,D41,0,0,125,Ionview (125),-79.2738493,43.73084464,494
-8837558.754,5411354.059,195,GO-2005773453,2005/01/09 05:00:00+00,2005,January,Sunday,3,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,495
-8837558.754,5411354.059,196,GO-2005999284,2005/01/09 05:00:00+00,2005,January,Sunday,3,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,496
-8838458.29,5418310.66,197,GO-2005774710,2005/01/09 05:00:00+00,2005,January,Sunday,21,Evening,D53,0,1,97,Yonge-St.Clair (97),-79.3972217,43.69465737,497
-8817729.242,5428817.952,198,GO-2005866828,2005/01/11 05:00:00+00,2005,January,Tuesday,0,Night,D43,0,1,137,Woburn (137),-79.21100949,43.76286448,498
-8851196.622,5407491.149,199,GO-20051443627,2005/01/19 05:00:00+00,2005,January,Wednesday,21,Evening,D22,0,0,16,Stonegate-Queensway (16),-79.51165208,43.62434236,499
-8850910.627,5428088.79,200,GO-2005774900,2005/01/21 05:00:00+00,2005,January,Friday,1,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.50908295,43.7581337,500
-8831138.376,5416449.039,301,GO-2005794639,2005/06/15 04:00:00+00,2005,June,Wednesday,14,Afternoon,D55,0,1,66,Danforth (66),-79.33146579,43.68256473,501
-8859590.953,5427393.284,302,GO-20051226905,2005/06/16 04:00:00+00,2005,June,Thursday,0,Night,D31,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,502
-8837558.754,5411354.059,303,GO-20051079989,2005/06/16 04:00:00+00,2005,June,Thursday,2,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.38914103,43.64945651,503
-8826163.061,5428517.567,304,GO-2005774096,2005/06/17 04:00:00+00,2005,June,Friday,15,Afternoon,D41,0,0,126,Dorset Park (126),-79.28677178,43.76091564,504
0,0,305,GO-20051036999,2005/06/17 04:00:00+00,2005,June,Friday,23,Evening,D42,0,1,NSA,NSA,0,0,505
-8851627.578,5407668.345,306,GO-2005744588,2005/06/18 04:00:00+00,2005,June,Saturday,1,Night,D22,0,1,14,Islington-City Centre West (14),-79.51552343,43.6254946,506
-8851538.882,5429488.059,307,GO-2005952369,2005/06/18 04:00:00+00,2005,June,Saturday,0,Night,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,507
-8843854.717,5413729.797,308,GO-20051042368,2005/06/18 04:00:00+00,2005,June,Saturday,4,Night,D11,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44569863,43.66489681,508
-8836133.004,5411785.128,309,GO-20051072297,2005/06/19 04:00:00+00,2005,June,Sunday,2,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.3763333,43.65225839,509
-8827675.025,5431538.006,310,GO-2005955520,2005/06/22 04:00:00+00,2005,June,Wednesday,19,Evening,D42,0,1,118,Tam O'Shanter-Sullivan (118),-79.30035398,43.7805088,510
-8852329.649,5429419.987,311,GO-20051000509,2005/06/24 04:00:00+00,2005,June,Friday,21,Evening,D31,1,0,24,Black Creek (24),-79.52183024,43.76677018,511
-8858831.906,5409338.655,312,GO-20051083309,2005/06/24 04:00:00+00,2005,June,Friday,20,Evening,D22,0,0,12,Markland Wood (12),-79.58024101,43.63635496,512
-8846050.542,5416409.614,313,GO-20051059938,2005/06/25 04:00:00+00,2005,June,Saturday,0,Night,D12,0,1,110,Keelesdale-Eglinton West (110),-79.46542406,43.68230861,513
-8828296.755,5434389.143,314,GO-20051038563,2005/06/26 04:00:00+00,2005,June,Sunday,3,Night,D42,0,1,117,L'Amoreaux (117),-79.30593908,43.79899784,514
-8844049.792,5413239.354,315,GO-2005815617,2005/06/26 04:00:00+00,2005,June,Sunday,21,Evening,D11,0,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.44745102,43.66170967,515
0,0,316,GO-2005740332,2005/06/27 04:00:00+00,2005,June,Monday,1,Night,D51,0,0,NSA,NSA,0,0,516
-8850385.561,5419927.88,317,GO-20051055377,2005/06/28 04:00:00+00,2005,June,Tuesday,0,Night,D31,0,1,113,Weston (113),-79.5043662,43.70516046,517
-8843013.962,5413965.471,318,GO-20051086009,2005/06/29 04:00:00+00,2005,June,Wednesday,1,Night,D14,1,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.438146,43.66642828,518
-8860382.604,5425591.187,319,GO-2005847703,2005/07/02 04:00:00+00,2005,July,Saturday,19,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59417116,43.7419265,519
-8850983.72,5428447.391,320,GO-2005743846,2005/07/04 04:00:00+00,2005,July,Monday,0,Night,D31,0,1,24,Black Creek (24),-79.50973955,43.76046034,520
-8834759.819,5413374.424,321,GO-2005858628,2005/07/05 04:00:00+00,2005,July,Tuesday,9,Morning,D51,0,0,72,Regent Park (72),-79.36399777,43.66258744,521
-8857533.878,5426257.256,322,GO-2005884293,2005/07/06 04:00:00+00,2005,July,Wednesday,0,Night,D23,1,0,3,Thistletown-Beaumond Heights (3),-79.56858062,43.74624912,522
-8836272.439,5412139.933,323,GO-20051024235,2005/07/06 04:00:00+00,2005,July,Wednesday,11,Morning,D14,0,1,75,Church-Yonge Corridor (75),-79.37758587,43.65456447,523
-8825228.394,5422681.607,324,GO-20051034499,2005/07/07 04:00:00+00,2005,July,Thursday,15,Afternoon,D41,0,0,120,Clairlea-Birchmount (120),-79.27837552,43.7230404,524
-8861417.39,5424164.833,325,GO-2005974984,2005/07/07 04:00:00+00,2005,July,Thursday,21,Evening,D23,0,1,1,West Humber-Clairville (1),-79.6034668,43.73266877,525
-8837380.742,5411915.811,326,GO-20051141661,2005/07/08 04:00:00+00,2005,July,Friday,0,Night,D31,0,0,78,Kensington-Chinatown (78),-79.38754192,43.65310778,526
-8850972.672,5425243.996,327,GO-20051051617,2005/07/08 04:00:00+00,2005,July,Friday,17,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.50964031,43.73967319,527
-8845305.451,5414300.252,328,GO-2005813080,2005/07/11 04:00:00+00,2005,July,Monday,4,Night,D12,0,1,91,Weston-Pellam Park (91),-79.45873079,43.6686037,528
-8831319.151,5434262.343,329,GO-20051110621,2005/07/12 04:00:00+00,2005,July,Tuesday,1,Night,D42,0,1,117,L'Amoreaux (117),-79.33308972,43.79817569,529
-8827558.398,5432013.762,330,GO-20051154125,2005/07/12 04:00:00+00,2005,July,Tuesday,23,Evening,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,530
-8831436.647,5421431.891,331,GO-2005840492,2005/07/14 04:00:00+00,2005,July,Thursday,19,Evening,D55,0,0,44,Flemingdon Park (44),-79.33414521,43.71492666,531
-8859391.829,5424101.967,332,GO-2005985803,2005/07/14 04:00:00+00,2005,July,Thursday,23,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58527088,43.73226071,532
-8850856.281,5422354.45,333,GO-20051231037,2005/07/15 04:00:00+00,2005,July,Friday,0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,533
-8821368.48,5424929.342,334,GO-20051135577,2005/07/15 04:00:00+00,2005,July,Friday,2,Night,D43,0,1,138,Eglinton East (138),-79.24370132,43.73763098,534
-8844896.75,5418305.855,335,GO-20051119487,2005/07/18 04:00:00+00,2005,July,Monday,23,Evening,D13,0,0,109,Caledonia-Fairbank (109),-79.45505937,43.69462616,535
-8851058.185,5426716.214,336,GO-20051000234,2005/07/19 04:00:00+00,2005,July,Tuesday,0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,536
-8847906.945,5416151.647,337,GO-20051059962,2005/07/19 04:00:00+00,2005,July,Tuesday,20,Evening,D12,1,1,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,537
-8843329.659,5422232.94,338,GO-20051085328,2005/07/24 04:00:00+00,2005,July,Sunday,22,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44098195,43.72012757,538
-8836219.265,5412437.873,339,GO-2005791447,2005/07/25 04:00:00+00,2005,July,Monday,22,Evening,D51,0,1,75,Church-Yonge Corridor (75),-79.3771082,43.65650088,539
-8828023.781,5433516.714,340,GO-20051092479,2005/07/25 04:00:00+00,2005,July,Monday,23,Evening,D42,0,1,117,L'Amoreaux (117),-79.30348691,43.79334092,540
0,0,341,GO-20051134984,2005/07/25 04:00:00+00,2005,July,Monday,21,Evening,D32,0,1,NSA,NSA,0,0,541
-8854526.909,5426563.218,342,GO-2005812215,2005/07/25 04:00:00+00,2005,July,Monday,23,Evening,D31,0,2,22,Humbermede (22),-79.54156856,43.74823463,542
-8850482.469,5403865.684,343,GO-20051070044,2005/07/25 04:00:00+00,2005,July,Monday,22,Evening,D22,0,1,18,New Toronto (18),-79.50523674,43.60076237,543
-8817883.583,5436406.934,344,GO-2005847166,2005/07/26 04:00:00+00,2005,July,Tuesday,2,Night,D42,0,0,132,Malvern (132),-79.21239596,43.81207934,544
-8826005.791,5418670.951,345,GO-20051150832,2005/07/27 04:00:00+00,2005,July,Wednesday,22,Evening,D41,0,0,121,Oakridge (121),-79.285359,43.69699745,545
-8852570.457,5421241.81,346,GO-20051172430,2005/07/27 04:00:00+00,2005,July,Wednesday,0,Night,D31,0,0,23,Pelmo Park-Humberlea (23),-79.52399345,43.71369247,546
-8826903.228,5431785.92,347,GO-20051033500,2005/07/28 04:00:00+00,2005,July,Thursday,23,Evening,D42,0,1,118,Tam O'Shanter-Sullivan (118),-79.29342081,43.7821167,547
-8843329.659,5422232.94,348,GO-20051135001,2005/07/30 04:00:00+00,2005,July,Saturday,17,Afternoon,D32,1,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,548
-8829385.991,5434045.972,349,GO-20051033503,2005/07/30 04:00:00+00,2005,July,Saturday,11,Morning,D42,1,0,117,L'Amoreaux (117),-79.31572385,43.79677275,549
-8852598.607,5427749.036,350,GO-20051167602,2005/07/30 04:00:00+00,2005,July,Saturday,15,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.52424633,43.75592926,550
-8836297.954,5412700.989,351,GO-20051148137,2005/07/31 04:00:00+00,2005,July,Sunday,4,Night,D52,1,0,75,Church-Yonge Corridor (75),-79.37781507,43.65821091,551
-8851366.749,5425200.348,352,GO-2005812216,2005/08/02 04:00:00+00,2005,August,Tuesday,0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,552
-8852598.607,5427749.036,353,GO-20051180813,2005/08/03 04:00:00+00,2005,August,Wednesday,0,Night,D31,0,4,25,Glenfield-Jane Heights (25),-79.52424633,43.75592926,553
-8859091.291,5424365.522,354,GO-20051041793,2005/08/03 04:00:00+00,2005,August,Wednesday,0,Night,D23,1,1,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,554
-8851498.807,5425929.028,355,GO-20051096487,2005/08/03 04:00:00+00,2005,August,Wednesday,0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51436666,43.74411904,555
-8831319.151,5434262.343,356,GO-20051102449,2005/08/05 04:00:00+00,2005,August,Friday,19,Evening,D42,1,0,117,L'Amoreaux (117),-79.33308972,43.79817569,556
-8823740.741,5427069.615,357,GO-2005962362,2005/08/06 04:00:00+00,2005,August,Saturday,3,Night,D41,0,0,126,Dorset Park (126),-79.26501171,43.7515207,557
-8818695.211,5426080.427,358,GO-2005776261,2005/08/07 04:00:00+00,2005,August,Sunday,23,Evening,D43,0,2,139,Scarborough Village (139),-79.21968694,43.74510157,558
-8836599.781,5414763.03,359,GO-20051068304,2005/08/08 04:00:00+00,2005,August,Monday,3,Night,D51,2,1,75,Church-Yonge Corridor (75),-79.38052643,43.67161072,559
-8836026.997,5414712.042,360,GO-20051064930,2005/08/11 04:00:00+00,2005,August,Thursday,21,Evening,D51,0,1,74,North St.James Town (74),-79.37538102,43.67127942,560
-8852511.227,5426687.998,361,GO-20051185571,2005/08/12 04:00:00+00,2005,August,Friday,19,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.52346138,43.74904436,561
-8852187.14,5418489.997,362,GO-2005985817,2005/08/13 04:00:00+00,2005,August,Saturday,20,Evening,D23,1,0,8,Humber Heights-Westmount (8),-79.52055006,43.69582217,562
-8817831.199,5435057.931,363,GO-20051079673,2005/08/13 04:00:00+00,2005,August,Saturday,22,Evening,D42,0,2,132,Malvern (132),-79.21192539,43.80333396,563
-8813858.571,5430017.66,364,GO-2005736154,2005/08/14 04:00:00+00,2005,August,Sunday,20,Evening,D43,0,1,136,West Hill (136),-79.17623866,43.77064733,564
-8849900.942,5419690.048,365,GO-20051059987,2005/08/14 04:00:00+00,2005,August,Sunday,16,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.50001279,43.70361597,565
-8847906.945,5416151.647,366,GO-20051166826,2005/08/15 04:00:00+00,2005,August,Monday,23,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,566
-8835944.917,5414067.944,367,GO-20051156816,2005/08/15 04:00:00+00,2005,August,Monday,3,Night,D51,1,0,74,North St.James Town (74),-79.37464369,43.66709416,567
-8831522.545,5422017.783,368,GO-20051072514,2005/08/16 04:00:00+00,2005,August,Tuesday,17,Afternoon,D55,1,0,44,Flemingdon Park (44),-79.33491684,43.71873068,568
-8850809.186,5404008.494,369,GO-20051166679,2005/08/17 04:00:00+00,2005,August,Wednesday,1,Night,D22,0,0,18,New Toronto (18),-79.50817169,43.60169138,569
-8850699.389,5421513.668,370,GO-20051196223,2005/08/20 04:00:00+00,2005,August,Saturday,18,Evening,D31,0,0,23,Pelmo Park-Humberlea (23),-79.50718536,43.71545763,570
-8838014.849,5411190.39,371,GO-20051098230,2005/08/20 04:00:00+00,2005,August,Saturday,4,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.3932382,43.64839265,571
-8851868.879,5427950.346,372,GO-20051117819,2005/08/21 04:00:00+00,2005,August,Sunday,17,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.51769107,43.75723544,572
-8818788.125,5425730.924,373,GO-20051189864,2005/08/25 04:00:00+00,2005,August,Thursday,18,Evening,D43,1,0,139,Scarborough Village (139),-79.2205216,43.74283338,573
-8831163.568,5434314.922,374,GO-2005776264,2005/08/26 04:00:00+00,2005,August,Friday,21,Evening,D42,0,1,117,L'Amoreaux (117),-79.3316921,43.7985166,574
-8827232.923,5419808.938,375,GO-20051008718,2005/08/26 04:00:00+00,2005,August,Friday,13,Afternoon,D55,0,1,54,O'Connor-Parkview (54),-79.29638251,43.70438805,575
-8839524.115,5412097.171,376,GO-20051172399,2005/08/28 04:00:00+00,2005,August,Sunday,21,Evening,D14,0,0,81,Trinity-Bellwoods (81),-79.40679617,43.65428654,576
-8838629.449,5411336.996,377,GO-2005739592,2005/08/29 04:00:00+00,2005,August,Monday,10,Morning,D14,0,1,78,Kensington-Chinatown (78),-79.39875925,43.6493456,577
-8827322.563,5418138.857,378,GO-20051108904,2005/08/29 04:00:00+00,2005,August,Monday,15,Afternoon,D55,0,1,61,Taylor-Massey (61),-79.29718776,43.69354148,578
-8843807.618,5414047.895,379,GO-2005795636,2005/08/30 04:00:00+00,2005,August,Tuesday,0,Night,D14,0,1,93,Dovercourt-Wallace Emerson-Junction (93),-79.44527553,43.66696388,579
-8850955.4,5425159.934,380,GO-2005761120,2005/08/30 04:00:00+00,2005,August,Tuesday,17,Afternoon,D31,1,0,25,Glenfield-Jane Heights (25),-79.50948515,43.73912761,580
-8849786.256,5418722.607,381,GO-2005940171,2005/08/30 04:00:00+00,2005,August,Tuesday,0,Night,D12,0,1,30,Brookhaven-Amesbury (30),-79.49898255,43.69733295,581
-8839854.328,5410495.725,382,GO-2005739593,2005/08/31 04:00:00+00,2005,August,Wednesday,21,Evening,D14,0,1,82,Niagara (82),-79.40976252,43.64387708,582
-8861142.947,5424143.061,383,GO-2005823741,2005/09/05 04:00:00+00,2005,September,Monday,3,Night,D23,0,0,1,West Humber-Clairville (1),-79.60100144,43.73252745,583
-8837380.742,5411915.811,384,GO-20051101797,2005/09/08 04:00:00+00,2005,September,Thursday,17,Afternoon,D31,1,0,78,Kensington-Chinatown (78),-79.38754192,43.65310778,584
-8838674.378,5409166.548,385,GO-2005739598,2005/09/09 04:00:00+00,2005,September,Friday,14,Afternoon,D14,1,0,82,Niagara (82),-79.39916285,43.63523601,585
-8850728.328,5404210.351,386,GO-2005783530,2005/09/09 04:00:00+00,2005,September,Friday,16,Afternoon,D22,0,1,18,New Toronto (18),-79.50744533,43.60300448,586
-8850856.281,5422354.45,387,GO-20051186522,2005/09/09 04:00:00+00,2005,September,Friday,0,Night,D31,0,1,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,587
0,0,388,GO-20051194486,2005/09/09 04:00:00+00,2005,September,Friday,19,Evening,D31,0,1,NSA,NSA,0,0,588
-8851538.882,5429488.059,389,GO-20051096519,2005/09/10 04:00:00+00,2005,September,Saturday,14,Afternoon,D31,1,0,24,Black Creek (24),-79.51472666,43.76721178,589
-8842513.502,5411402.687,390,GO-2005755933,2005/09/12 04:00:00+00,2005,September,Monday,15,Afternoon,D14,0,1,84,Little Portugal (84),-79.43365029,43.64977259,590
-8851714.414,5427127.061,391,GO-20051203047,2005/09/13 04:00:00+00,2005,September,Tuesday,21,Evening,D31,1,0,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,591
-8847632.345,5422500.297,392,GO-20051166412,2005/09/14 04:00:00+00,2005,September,Wednesday,22,Evening,D31,0,1,29,Maple Leaf (29),-79.47963364,43.72186332,592
-8842628.819,5409508.663,393,GO-20051139553,2005/09/16 04:00:00+00,2005,September,Friday,2,Night,D14,1,0,85,South Parkdale (85),-79.4346862,43.63746024,593
-8855409.63,5423391.776,394,GO-20051156513,2005/09/16 04:00:00+00,2005,September,Friday,21,Evening,D23,3,0,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,594
-8820852.681,5421479.275,395,GO-20051095265,2005/09/16 04:00:00+00,2005,September,Friday,11,Morning,D41,0,1,123,Cliffcrest (123),-79.23906782,43.71523432,595
-8837331.316,5411423.209,396,GO-20051217216,2005/09/18 04:00:00+00,2005,September,Sunday,0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38709792,43.64990598,596
-8851811.741,5426929.535,397,GO-2005805999,2005/09/21 04:00:00+00,2005,September,Wednesday,21,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51717779,43.75061172,597
-8818828.26,5435404.007,398,GO-20051234246,2005/09/23 04:00:00+00,2005,September,Friday,23,Evening,D42,0,2,132,Malvern (132),-79.22088214,43.80557764,598
-8846604.988,5416894.189,399,GO-2005744320,2005/09/26 04:00:00+00,2005,September,Monday,0,Night,D12,0,0,110,Keelesdale-Eglinton West (110),-79.47040473,43.68545654,599
-8820972.879,5427861.749,400,GO-20051132167,2005/09/27 04:00:00+00,2005,September,Tuesday,14,Afternoon,D43,0,0,137,Woburn (137),-79.24014758,43.75666059,600
-8844396.181,5415485.436,501,GO-20061648367,2006/03/26 05:00:00+00,2006,March,Sunday,1,Night,D13,0,1,92,Corso Italia-Davenport (92),-79.45056268,43.67630444,601
-8836621.256,5411764.769,502,GO-20061555924,2006/03/26 05:00:00+00,2006,March,Sunday,3,Night,D52,0,1,76,Bay Street Corridor (76),-79.38071934,43.65212606,602
-8838079.626,5412025.818,503,GO-20061674500,2006/03/26 05:00:00+00,2006,March,Sunday,0,Night,D52,0,1,78,Kensington-Chinatown (78),-79.3938201,43.65382278,603
-8848884.081,5417219.892,504,GO-20061570672,2006/03/27 05:00:00+00,2006,March,Monday,22,Evening,D12,1,2,115,Mount Dennis (115),-79.49087817,43.6875723,604
